weight,cheese_year,canton,cheese_type
780.5087287687669,2023,Fribourg,Vacherin
997.9006531047723,2022,Valais,Vacherin
244.3503916609625,2021,Neuchatel,Gruyere
282.16475155338605,2021,Zurich,Gruyere
585.4939827979506,2022,Fribourg,Gruyere
533.2378575354924,2024,Fribourg,Vacherin
614.412806056047,2019,Fribourg,Gruyere
144.16664295184574,2023,Neuchatel,Gruyere
463.8488106974041,2021,Valais,Emmental
624.6804358590048,2019,Fribourg,Gruyere
626.6722161744664,2019,Zurich,Emmental
691.6005655915362,2021,Valais,Vacherin
748.1944261023974,2020,Zurich,Gruyere
677.3924830067709,2019,Neuchatel,Vacherin
811.2188398504915,2020,Valais,Vacherin
662.2845712161325,2024,Zurich,Gruyere
583.756896283484,2023,Valais,Gruyere
645.5767859990298,2020,Fribourg,Emmental
191.0740300779991,2023,Neuchatel,Gruyere
345.840886652968,2021,Zurich,Emmental
574.6598025923181,2023,Valais,Gruyere
885.6884938615364,2020,Valais,Vacherin
711.1464006591938,2019,Neuchatel,Gruyere
181.36727062470783,2020,Valais,Emmental
633.047455399964,2024,Valais,Gruyere
299.56418887338907,2022,Fribourg,Emmental
760.6149038098506,2019,Neuchatel,Gruyere
844.6967672578725,2024,Fribourg,Gruyere
634.110645330976,2023,Zurich,Vacherin
632.2263487765388,2022,Neuchatel,Vacherin
404.73229888973265,2023,Valais,Vacherin
501.6250190451785,2020,Fribourg,Emmental
877.697518433811,2022,Neuchatel,Vacherin
750.9882978704409,2024,Zurich,Emmental
567.7782937262588,2021,Valais,Vacherin
431.40914762353384,2019,Zurich,Gruyere
145.34176445969894,2023,Zurich,Vacherin
228.7066611937466,2023,Neuchatel,Vacherin
273.72267058543355,2023,Neuchatel,Vacherin
436.04518893280726,2022,Valais,Emmental
949.7292823686472,2019,Valais,Emmental
554.6380553728739,2019,Neuchatel,Gruyere
311.35614693330797,2023,Fribourg,Gruyere
195.17512371536264,2024,Fribourg,Gruyere
404.47497214266764,2019,Valais,Vacherin
834.1575719959511,2022,Fribourg,Gruyere
445.00851406945714,2022,Valais,Gruyere
795.2552254201721,2021,Neuchatel,Vacherin
822.4344785141909,2022,Neuchatel,Vacherin
199.7386927288337,2024,Zurich,Emmental
647.7937773641054,2023,Zurich,Vacherin
963.1864570339997,2019,Valais,Emmental
461.9242674131985,2021,Zurich,Emmental
145.84968010272004,2024,Zurich,Vacherin
930.9724212320907,2020,Fribourg,Emmental
895.2996534152346,2024,Valais,Emmental
569.9273024881016,2021,Neuchatel,Vacherin
597.0278083096086,2022,Fribourg,Emmental
290.5669924985124,2020,Zurich,Gruyere
837.5056799901736,2024,Neuchatel,Gruyere
548.7400345529138,2022,Valais,Emmental
130.49001562830085,2022,Valais,Emmental
714.713460804098,2021,Neuchatel,Gruyere
955.4466428224355,2019,Valais,Emmental
846.2354413111752,2023,Fribourg,Vacherin
349.4783261894858,2020,Fribourg,Vacherin
147.9925764400066,2020,Zurich,Emmental
946.3162712843625,2023,Zurich,Gruyere
943.3564523917313,2020,Neuchatel,Vacherin
579.1737877415824,2023,Neuchatel,Gruyere
678.0856705043816,2021,Neuchatel,Vacherin
516.3400546397274,2023,Fribourg,Gruyere
477.7888303888828,2019,Neuchatel,Gruyere
207.50359233583032,2023,Fribourg,Emmental
187.07760852498643,2020,Fribourg,Gruyere
309.4589320085687,2024,Zurich,Vacherin
852.9766717658898,2021,Neuchatel,Emmental
231.249070662112,2019,Fribourg,Emmental
304.02878672323965,2021,Valais,Gruyere
593.7526533899868,2019,Zurich,Emmental
293.6180962704469,2020,Valais,Vacherin
246.88601624600838,2023,Zurich,Gruyere
606.984617528166,2022,Neuchatel,Vacherin
431.28394389695393,2023,Fribourg,Vacherin
663.5433572564223,2024,Valais,Vacherin
920.9848063678087,2021,Valais,Vacherin
235.89381829156088,2022,Valais,Gruyere
922.0902938317575,2019,Neuchatel,Gruyere
912.2409706806268,2020,Neuchatel,Gruyere
846.1788250023126,2023,Fribourg,Emmental
668.1573255754766,2019,Valais,Vacherin
658.1319917189927,2021,Valais,Vacherin
675.2913939428514,2019,Zurich,Vacherin
721.4459960960319,2024,Zurich,Emmental
114.83398053654132,2022,Fribourg,Emmental
962.2833212445847,2022,Valais,Emmental
627.0433853190218,2023,Neuchatel,Gruyere
803.3192554621795,2020,Valais,Gruyere
439.5536551552268,2019,Valais,Emmental
111.15749252421637,2021,Neuchatel,Emmental
558.7611938887995,2020,Valais,Gruyere
556.471107384336,2020,Fribourg,Vacherin
493.2903594803066,2020,Valais,Gruyere
405.7453487458691,2023,Neuchatel,Emmental
324.8434790287498,2020,Valais,Emmental
574.7903870474645,2019,Neuchatel,Emmental
437.7503257241447,2024,Neuchatel,Emmental
972.9386947448278,2019,Zurich,Vacherin
255.6345769902383,2020,Fribourg,Gruyere
387.6990108643783,2021,Neuchatel,Emmental
364.5644238321139,2019,Zurich,Vacherin
588.9782586123613,2024,Zurich,Gruyere
549.3522312767332,2021,Neuchatel,Emmental
679.3664188818458,2023,Neuchatel,Vacherin
955.0015935167871,2019,Neuchatel,Gruyere
356.69897694448065,2022,Valais,Emmental
723.4944123294969,2019,Valais,Gruyere
122.53618270466525,2020,Fribourg,Gruyere
336.1496254602621,2021,Fribourg,Vacherin
517.3477551969336,2024,Neuchatel,Gruyere
127.89530963302101,2020,Neuchatel,Emmental
655.902514498275,2023,Zurich,Emmental
710.4795475615374,2019,Valais,Vacherin
772.058543354242,2020,Zurich,Gruyere
564.9170543587111,2022,Valais,Vacherin
643.5501984807639,2021,Zurich,Gruyere
456.45872615063854,2022,Zurich,Emmental
137.12772925590627,2023,Valais,Emmental
189.95667019706173,2019,Zurich,Gruyere
689.4963317813177,2023,Fribourg,Vacherin
995.9997696271986,2024,Fribourg,Emmental
114.22291524696656,2023,Fribourg,Vacherin
601.8251471437445,2020,Fribourg,Gruyere
775.907877594302,2021,Valais,Gruyere
844.0973452124908,2024,Zurich,Emmental
590.6844111003761,2023,Zurich,Vacherin
657.9243821656946,2024,Fribourg,Vacherin
727.0524507470981,2024,Zurich,Gruyere
873.0696247240876,2021,Neuchatel,Gruyere
210.0605834825368,2019,Zurich,Vacherin
933.5639766473771,2020,Fribourg,Vacherin
123.415663196413,2020,Fribourg,Vacherin
852.5797758619977,2024,Zurich,Emmental
169.06638390372754,2020,Fribourg,Gruyere
275.16539044443005,2021,Zurich,Vacherin
103.50473174301935,2024,Fribourg,Gruyere
500.7310349824366,2019,Zurich,Gruyere
400.923304045653,2022,Valais,Vacherin
249.39362033832458,2022,Fribourg,Gruyere
505.9811447235157,2024,Fribourg,Vacherin
462.13379485496546,2021,Zurich,Vacherin
790.8949294288674,2022,Valais,Vacherin
903.8172754630292,2024,Zurich,Emmental
687.3105265903737,2024,Valais,Gruyere
211.9693498538715,2023,Neuchatel,Vacherin
365.85171523886555,2023,Valais,Emmental
921.9864671490518,2024,Valais,Gruyere
179.86104370710024,2024,Neuchatel,Vacherin
466.17025545174386,2023,Neuchatel,Emmental
948.2541573101331,2020,Valais,Vacherin
955.5983573225371,2022,Zurich,Gruyere
470.08285934400317,2020,Fribourg,Emmental
700.6571992889177,2022,Neuchatel,Gruyere
511.0710385185991,2021,Zurich,Gruyere
778.1144854927076,2024,Fribourg,Vacherin
128.42319762369866,2022,Valais,Gruyere
229.7414340292226,2024,Zurich,Vacherin
652.7789231892393,2023,Neuchatel,Vacherin
309.29703619875727,2024,Zurich,Emmental
699.4470693422337,2020,Fribourg,Vacherin
416.1006347151685,2023,Valais,Vacherin
897.9810023150393,2020,Valais,Emmental
837.3334470039878,2022,Valais,Gruyere
543.554020061904,2021,Neuchatel,Vacherin
795.605578385372,2020,Fribourg,Emmental
344.02409761158134,2024,Fribourg,Gruyere
544.8337991306764,2024,Zurich,Gruyere
277.73384667695035,2022,Valais,Gruyere
874.7975516688945,2019,Valais,Emmental
840.7608549115733,2020,Neuchatel,Vacherin
911.9347015681011,2020,Valais,Gruyere
889.7292831018335,2024,Valais,Emmental
963.6366358535453,2021,Fribourg,Emmental
305.50260846873334,2019,Zurich,Gruyere
938.6418617157839,2022,Valais,Emmental
614.0918722167979,2024,Fribourg,Emmental
480.24557552633695,2022,Valais,Emmental
604.3365063710858,2021,Fribourg,Gruyere
408.34212098525006,2020,Valais,Gruyere
359.6977062648569,2024,Zurich,Vacherin
317.1829041797759,2019,Neuchatel,Emmental
174.18519051141413,2024,Zurich,Vacherin
546.9084074324687,2020,Valais,Emmental
898.9855081424987,2019,Fribourg,Gruyere
667.1367723469461,2021,Fribourg,Vacherin
568.8780694801962,2019,Fribourg,Emmental
485.73362642582487,2019,Fribourg,Vacherin
517.9614636854728,2020,Neuchatel,Emmental
288.3496128147558,2023,Zurich,Vacherin
840.6422894737875,2023,Neuchatel,Gruyere
278.5446669533752,2020,Zurich,Emmental
744.9604810545817,2022,Fribourg,Emmental
783.9865103465373,2021,Valais,Emmental
617.3821378249609,2021,Neuchatel,Vacherin
876.6337374593456,2021,Fribourg,Vacherin
361.945317205585,2024,Neuchatel,Gruyere
893.4554991185769,2022,Neuchatel,Vacherin
756.4694136393738,2022,Valais,Gruyere
818.8748449855847,2024,Fribourg,Gruyere
698.1217385745828,2022,Neuchatel,Gruyere
861.7087152909725,2019,Neuchatel,Vacherin
993.7889764458723,2020,Neuchatel,Emmental
478.14656907217477,2021,Zurich,Emmental
832.5241153386133,2019,Neuchatel,Emmental
770.1217835662302,2023,Fribourg,Vacherin
507.5831491408162,2021,Zurich,Emmental
934.2540997592608,2019,Fribourg,Emmental
454.98333661533525,2021,Neuchatel,Emmental
608.9193246486138,2023,Neuchatel,Vacherin
195.3481212918654,2024,Neuchatel,Gruyere
303.1976746596396,2024,Neuchatel,Vacherin
856.6265534803846,2024,Neuchatel,Emmental
456.8974505459626,2022,Zurich,Emmental
454.67568047373237,2024,Valais,Gruyere
321.3829163715582,2024,Fribourg,Gruyere
542.4493008677089,2022,Zurich,Vacherin
825.2352652155602,2021,Valais,Emmental
905.6477059963656,2024,Valais,Emmental
163.1029888397655,2021,Valais,Emmental
617.3386581161039,2019,Valais,Gruyere
520.5460311031011,2019,Fribourg,Emmental
652.8536654244206,2022,Valais,Gruyere
502.5481182174422,2019,Zurich,Emmental
458.7803387680736,2019,Valais,Emmental
524.6926411865404,2020,Neuchatel,Vacherin
623.7992158807727,2022,Zurich,Vacherin
550.8848899285991,2021,Valais,Vacherin
524.9300059185816,2022,Neuchatel,Vacherin
836.0517789622727,2022,Fribourg,Emmental
771.083192114072,2024,Zurich,Gruyere
407.24064476307353,2020,Neuchatel,Gruyere
820.5194057637884,2021,Neuchatel,Emmental
868.2856021040501,2022,Fribourg,Emmental
238.14298483677146,2020,Fribourg,Vacherin
624.414215557683,2020,Fribourg,Gruyere
356.7807942392924,2019,Neuchatel,Emmental
765.2550897340503,2020,Zurich,Emmental
314.9067964228149,2020,Neuchatel,Gruyere
704.2631717557286,2020,Neuchatel,Vacherin
329.6121904518705,2020,Zurich,Vacherin
560.0293870869489,2023,Fribourg,Emmental
953.781821124573,2023,Zurich,Emmental
443.17678461079106,2022,Neuchatel,Vacherin
888.164637366887,2019,Neuchatel,Emmental
988.2501230835052,2023,Zurich,Vacherin
887.3657639246469,2019,Zurich,Vacherin
249.27942675100857,2019,Valais,Emmental
837.6923975816468,2022,Fribourg,Vacherin
128.93445559050514,2021,Valais,Vacherin
453.97169532937704,2020,Neuchatel,Vacherin
883.6600359860774,2024,Zurich,Gruyere
719.8769914839279,2019,Neuchatel,Gruyere
579.4663846040903,2019,Neuchatel,Gruyere
449.0776225743585,2022,Valais,Emmental
831.0672518232575,2021,Zurich,Vacherin
738.6025635533988,2023,Fribourg,Emmental
521.564787654106,2019,Zurich,Vacherin
903.2359034886938,2021,Neuchatel,Gruyere
306.95321603676916,2019,Valais,Vacherin
253.3523582427624,2019,Fribourg,Gruyere
678.5233879002234,2021,Fribourg,Gruyere
974.7949084315933,2023,Fribourg,Vacherin
322.5309159760933,2019,Zurich,Gruyere
324.70334104044383,2024,Zurich,Vacherin
225.54896316597092,2022,Valais,Emmental
874.507199746269,2021,Neuchatel,Gruyere
303.7577863702007,2024,Zurich,Emmental
552.8606740523991,2020,Zurich,Vacherin
991.7852302019841,2020,Fribourg,Gruyere
110.92681082983921,2023,Valais,Gruyere
600.8374814597147,2019,Valais,Gruyere
561.0601384344512,2024,Fribourg,Gruyere
826.7026387691393,2023,Neuchatel,Gruyere
419.7533855974993,2024,Valais,Emmental
469.3072230091374,2021,Zurich,Emmental
251.1441825389773,2022,Zurich,Vacherin
766.733708472208,2024,Valais,Emmental
806.2380182693335,2019,Zurich,Gruyere
222.9969887009472,2020,Zurich,Vacherin
454.1113665894896,2021,Valais,Gruyere
903.6144958264147,2022,Zurich,Vacherin
102.43654630820845,2023,Fribourg,Vacherin
368.88316356036904,2024,Neuchatel,Emmental
599.538056547293,2021,Valais,Emmental
400.68447369395795,2020,Zurich,Vacherin
344.8406702599025,2020,Fribourg,Gruyere
514.0337364128914,2023,Fribourg,Gruyere
263.37079729872437,2021,Zurich,Gruyere
576.6627168635355,2022,Zurich,Vacherin
736.0263291819033,2022,Neuchatel,Vacherin
617.765457365652,2023,Zurich,Emmental
183.79839777267782,2020,Zurich,Gruyere
859.9677527490159,2020,Zurich,Vacherin
257.48005373873934,2023,Zurich,Gruyere
788.3308005500157,2021,Fribourg,Vacherin
424.50859969826536,2023,Valais,Vacherin
804.485213250492,2019,Valais,Emmental
285.6456130648112,2020,Valais,Vacherin
267.9958933258868,2024,Fribourg,Gruyere
547.323261595734,2024,Zurich,Emmental
129.64241322852445,2019,Fribourg,Vacherin
302.76760490410004,2023,Neuchatel,Vacherin
751.6110269659134,2019,Valais,Vacherin
853.6451304748829,2019,Fribourg,Gruyere
172.7068275440294,2024,Neuchatel,Emmental
893.8699384942939,2019,Zurich,Gruyere
817.7654836478612,2020,Zurich,Gruyere
882.7158661362688,2019,Zurich,Emmental
728.585699120956,2022,Neuchatel,Vacherin
706.7377605645682,2019,Neuchatel,Emmental
572.5839100103774,2020,Zurich,Emmental
687.5085020421835,2020,Zurich,Emmental
927.1986981099446,2022,Valais,Emmental
190.46980127503758,2021,Zurich,Emmental
384.18803006148204,2020,Zurich,Vacherin
165.20947623628464,2021,Valais,Emmental
950.3246547496346,2021,Valais,Gruyere
500.7389193994492,2021,Neuchatel,Emmental
707.8100236085696,2022,Neuchatel,Gruyere
857.0080580538893,2020,Neuchatel,Vacherin
991.9002232688397,2021,Zurich,Vacherin
245.60421201303916,2023,Fribourg,Emmental
819.5613451464059,2020,Zurich,Gruyere
898.6806083230628,2020,Neuchatel,Gruyere
143.98783916578805,2019,Neuchatel,Emmental
778.6815041670161,2023,Fribourg,Vacherin
419.2527890768953,2023,Zurich,Emmental
683.7371123233888,2023,Neuchatel,Emmental
562.6433764349783,2020,Fribourg,Emmental
333.7680268779732,2021,Fribourg,Vacherin
221.69922580358744,2020,Zurich,Gruyere
205.25250978028748,2023,Valais,Emmental
192.99057193764253,2021,Valais,Gruyere
674.01103612112,2021,Neuchatel,Emmental
416.2697662595843,2021,Valais,Emmental
294.97009438528517,2023,Neuchatel,Vacherin
722.6965834353127,2023,Zurich,Gruyere
718.1646091898201,2023,Valais,Vacherin
585.251463121298,2021,Valais,Gruyere
941.4620351792659,2023,Neuchatel,Vacherin
446.87280829727916,2024,Neuchatel,Vacherin
852.2766741423637,2022,Neuchatel,Vacherin
167.62546713897666,2023,Zurich,Gruyere
765.847984634654,2024,Zurich,Emmental
989.602672448737,2024,Zurich,Gruyere
861.9383946590351,2020,Zurich,Emmental
621.6982473790534,2023,Fribourg,Gruyere
664.0894578944445,2021,Valais,Vacherin
417.96059449325213,2019,Fribourg,Emmental
711.5366964322935,2021,Zurich,Vacherin
793.3558448631943,2024,Fribourg,Gruyere
998.4056330060685,2024,Fribourg,Vacherin
543.2166253003898,2023,Valais,Vacherin
155.17365919609804,2024,Valais,Emmental
636.2721556578867,2022,Zurich,Vacherin
207.12173498395174,2023,Valais,Emmental
320.28853920049903,2019,Valais,Vacherin
395.9019201751635,2020,Neuchatel,Gruyere
757.9268858335696,2020,Fribourg,Vacherin
265.4273114906505,2024,Neuchatel,Emmental
249.17765215811727,2022,Zurich,Gruyere
140.46781824894472,2024,Neuchatel,Vacherin
885.9159427184928,2021,Zurich,Gruyere
724.1548819204546,2021,Fribourg,Emmental
135.95181905586384,2023,Zurich,Vacherin
125.46307507430312,2022,Neuchatel,Emmental
602.8068668275505,2021,Zurich,Emmental
354.28096115803993,2020,Fribourg,Emmental
637.0537153887359,2022,Valais,Vacherin
491.1437581128688,2019,Neuchatel,Emmental
930.9813060792292,2020,Zurich,Vacherin
359.0281134652311,2019,Neuchatel,Emmental
711.2308315950041,2019,Neuchatel,Emmental
148.64888045673928,2020,Neuchatel,Gruyere
960.2744807700328,2019,Valais,Emmental
982.681721117517,2019,Valais,Emmental
765.1671661147711,2023,Fribourg,Emmental
518.6912244072158,2020,Zurich,Gruyere
297.9940953945352,2022,Valais,Vacherin
831.2647062231682,2019,Zurich,Gruyere
762.71868743232,2024,Fribourg,Emmental
299.75863560485413,2020,Fribourg,Emmental
506.09376474153913,2023,Fribourg,Vacherin
516.5190440351066,2022,Zurich,Gruyere
843.7694949754382,2023,Zurich,Vacherin
715.4602159006689,2022,Zurich,Vacherin
678.8507891860496,2022,Fribourg,Emmental
684.8446803069505,2023,Fribourg,Gruyere
343.423071444231,2023,Zurich,Vacherin
434.5401338465806,2021,Fribourg,Vacherin
141.09605689303552,2024,Neuchatel,Emmental
808.2470222309114,2024,Zurich,Gruyere
489.69839365283246,2023,Valais,Emmental
494.4145213788162,2024,Fribourg,Emmental
320.820638440264,2019,Fribourg,Vacherin
288.484553313486,2022,Valais,Gruyere
629.0397366121263,2022,Fribourg,Gruyere
309.2977136833082,2024,Fribourg,Gruyere
157.78796640891795,2019,Zurich,Emmental
790.7566743828085,2023,Valais,Emmental
438.82249096572934,2019,Fribourg,Gruyere
442.21202550937403,2021,Fribourg,Emmental
488.1864533642122,2023,Neuchatel,Vacherin
833.5403410672844,2020,Valais,Emmental
388.7532063458354,2024,Zurich,Gruyere
782.2325901320525,2024,Zurich,Gruyere
945.5903567015889,2019,Neuchatel,Emmental
694.7813763323195,2020,Neuchatel,Vacherin
488.5129730593222,2019,Neuchatel,Emmental
773.0107508319983,2023,Neuchatel,Emmental
512.1076327762469,2024,Neuchatel,Gruyere
472.98454399732674,2022,Zurich,Vacherin
572.7548472154149,2019,Valais,Emmental
385.95010132836444,2020,Valais,Gruyere
193.82519465200107,2019,Neuchatel,Emmental
473.36680497354865,2021,Zurich,Gruyere
211.47119301637173,2023,Valais,Gruyere
469.397326199902,2019,Fribourg,Vacherin
601.2403490921052,2024,Valais,Gruyere
937.6400630850821,2020,Zurich,Vacherin
132.60009794077322,2022,Neuchatel,Vacherin
659.3125658517498,2023,Neuchatel,Gruyere
511.96166798506954,2022,Fribourg,Emmental
118.23501538372525,2021,Neuchatel,Gruyere
324.5933583448483,2021,Zurich,Vacherin
206.6367271193214,2021,Zurich,Gruyere
295.1147311583003,2020,Valais,Gruyere
347.1132191148264,2020,Valais,Gruyere
461.17570184397664,2023,Zurich,Gruyere
576.1354541400012,2024,Fribourg,Vacherin
100.89099453374749,2024,Zurich,Vacherin
245.6824245658667,2020,Valais,Gruyere
184.20974704792064,2020,Zurich,Gruyere
594.7060593364694,2019,Fribourg,Gruyere
396.1673833611428,2020,Valais,Vacherin
593.5579624312463,2022,Neuchatel,Emmental
299.64097195721,2020,Neuchatel,Gruyere
121.80641867882638,2023,Zurich,Gruyere
947.2302111432222,2019,Valais,Emmental
197.47730907009463,2021,Fribourg,Emmental
214.17287316554513,2020,Neuchatel,Emmental
231.89214385912646,2021,Zurich,Gruyere
983.1488715939454,2019,Fribourg,Emmental
655.8942161529965,2021,Valais,Vacherin
649.2609565334656,2023,Zurich,Gruyere
988.0283813666766,2024,Neuchatel,Gruyere
179.5948923471893,2020,Neuchatel,Vacherin
977.0508032880603,2021,Neuchatel,Emmental
283.6118318986368,2023,Neuchatel,Emmental
660.7643532058319,2021,Zurich,Vacherin
478.0752087725125,2022,Zurich,Vacherin
445.5566321294604,2021,Zurich,Emmental
938.1189956315163,2024,Valais,Gruyere
234.3049555962308,2022,Zurich,Vacherin
997.3621099686192,2024,Fribourg,Gruyere
441.21255498239367,2023,Fribourg,Emmental
683.8974134996989,2021,Neuchatel,Vacherin
971.1160583350241,2020,Valais,Emmental
151.84094534107732,2019,Zurich,Vacherin
930.5779266326715,2022,Valais,Emmental
611.030246818909,2023,Neuchatel,Emmental
733.9571910797071,2021,Valais,Vacherin
234.26576549771352,2019,Fribourg,Emmental
580.0486877479291,2023,Neuchatel,Vacherin
706.1623432527193,2020,Valais,Emmental
510.62257664891365,2022,Fribourg,Gruyere
239.48666029545106,2019,Valais,Emmental
319.70716757701894,2019,Neuchatel,Gruyere
868.9535118941486,2024,Valais,Emmental
131.0238935494865,2023,Valais,Vacherin
737.9758705967312,2019,Zurich,Gruyere
999.4510328630741,2019,Zurich,Emmental
106.73469649608995,2021,Zurich,Gruyere
244.94111453794594,2023,Zurich,Vacherin
706.7298708038211,2021,Valais,Emmental
153.99175112681343,2024,Valais,Gruyere
630.8109854702731,2022,Neuchatel,Vacherin
715.6000932049506,2022,Neuchatel,Vacherin
629.3317133026632,2020,Neuchatel,Emmental
428.6662327189605,2023,Fribourg,Vacherin
